UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura.cell,Educ.sec.comp,esp.vid.nacer,Ing.fam.p.cap,NBS.2017,No.Pobreza,Tasa.docen_pub,cobertura.cell_mf,Tasa.docen_pub_mf
90609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,X,-13.5289,-75.3294,26.470588235294116,32.28054409310022,64.32848809847779,415.0050206403346,56.5,78.45973000000001,338.9830508474576,26.470588235294116,338.9830508474576
90610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,X,-13.5003,-75.2944,1.1976047904191631,36.315612104737745,68.58945214846027,227.1395939117508,47.4,66.4784,459.42720763723156,1.1976047904191631,459.42720763723156
90611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,X,-13.7956,-75.25,9.523809523809518,55.95294309470705,70.63006553248907,374.09985327892355,35.2,57.052975,628.3662477558348,9.523809523809518,628.3662477558348
90612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,X,-13.9569,-75.24,28.57142857142857,60.801138448083655,62.139995756331025,146.32902317992492,34.099999999999994,61.017176,175.87939698492463,28.57142857142857,175.87939698492463
90613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,X,-13.8272,-75.2578,9.090909090909093,42.192776382557625,63.25476749280915,346.75244481458986,40.4,62.534619,270.93596059113304,9.090909090909093,270.93596059113304
90614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,X,-14.0547,-74.9783,8.955223880597018,64.1127472960185,68.75722754747437,217.74915591105628,41.2,78.45973000000001,288.7537993920973,8.955223880597018,288.7537993920973
90615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,X,-13.7356,-75.245,9.230769230769226,45.36725115787058,63.26877762661423,354.235912213929,47.2,66.458564,234.21588594704684,9.230769230769226,234.21588594704684
90616,HUANCAVELICA,HUAYTARA,TAMBO,X,-13.6894,-75.2758,1.3698630136986338,62.44748113248555,61.96062803309754,503.07527027107085,63.3,73.41453,702.8753993610223,1.3698630136986338,702.8753993610223
90701,HUANCAVELICA,TAYACAJA,PAMPAS,X,-12.3956,-74.8672,48.38709677419355,75.15849085403467,76.18846528483702,646.4318586582874,81.2,71.991963,415.64006427423675,48.38709677419355,415.64006427423675
90702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,X,-12.3653,-75.0572,62.96296296296296,47.732470211737244,73.35600919181914,352.6352900736821,69.0,46.06909399999999,257.9075425790754,62.96296296296296,257.9075425790754
90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,X,-12.4097,-74.9031,32.35294117647058,50.769991043393254,72.75047082914972,432.8602010059606,79.3,61.602160000000005,223.37455125648185,32.35294117647058,223.37455125648185
90704,HUANCAVELICA,TAYACAJA,AHUAYCHA,X,-12.4081,-74.8919,66.66666666666667,63.20823203819893,70.23921279847005,278.56390597945597,69.7,51.357868,183.3066381918491,66.66666666666667,183.3066381918491
90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,X,-12.4114,-74.6814,50.0,60.295454814010704,69.84649304266759,546.5533169623434,61.7,57.293268000000005,286.03749191984485,50.0,286.03749191984485
90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,X,-12.3936,-74.8625,39.53488372093024,63.44364042621833,73.71811250581565,640.0303199696968,75.3,62.78576,241.78788170696464,39.53488372093024,241.78788170696464
90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,ZG,-12.0486,-74.5953,51.282051282051285,65.72119965720539,66.48120060926499,240.8031592830832,44.1,59.82194,122.43648607284972,51.282051282051285,122.43648607284972
90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,X,-12.2794,-74.9406,53.57142857142857,51.18188700438232,77.11011320557103,540.2009685350241,78.4,55.15395699999999,248.21109123434704,53.57142857142857,248.21109123434704
90710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,X,-12.3322,-75.0708,54.54545454545455,60.88708798662546,73.0586440792864,956.6593892308222,68.9,54.604955,213.21961620469082,54.54545454545455,213.21961620469082
90711,HUANCAVELICA,TAYACAJA,PAZOS,X,-12.2589,-75.07,60.0,56.087960645319875,76.3467601260823,215.1778698122941,76.1,62.78576,229.36409833814037,60.0,229.36409833814037
90713,HUANCAVELICA,TAYACAJA,QUISHUAR,X,-12.2408,-74.7792,10.0,43.93556917216724,78.19138554973753,437.31623522159197,72.6,55.076607,309.7345132743363,10.0,309.7345132743363
90714,HUANCAVELICA,TAYACAJA,SALCABAMBA,X,-12.2011,-74.7825,45.76271186440678,53.19402244599558,72.50944034886122,350.1663291693641,56.3,36.432894000000005,309.77312390924953,45.76271186440678,309.77312390924953
90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,X,-12.1031,-74.7508,45.45454545454546,52.55649645654048,63.60668543690426,192.66905964583697,71.8,57.499344,294.474802671524,45.45454545454546,294.474802671524
90716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,X,-12.0939,-74.8656,27.659574468085097,51.821440562043406,74.26715225480773,194.0470003338541,67.9,66.331862,287.1148459383753,27.659574468085097,287.1148459383753
90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,X,-12.1169,-74.63,37.86407766990292,68.62997851175392,66.34061338266162,406.2834000168249,45.3,52.872916,310.59683313032883,37.86407766990292,310.59683313032883
90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,ZG,-12.1531,-74.5456,14.285714285714292,46.451307284274975,67.62531388943577,390.3326781989698,44.9,56.13451500000001,108.31509846827134,14.285714285714292,108.31509846827134
90719,HUANCAVELICA,TAYACAJA,QUICHUAS,X,-12.4681,-74.7847,83.6734693877551,48.342859856388614,67.35907202388974,206.76708776763255,60.1,52.236416000000006,364.2943305186972,83.6734693877551,364.2943305186972
90720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,X,-12.3147,-74.6364,61.76470588235294,42.76033789801462,66.51135304534452,309.20947371193074,62.4,41.542646000000005,367.9369250985545,61.76470588235294,367.9369250985545
90721,HUANCAVELICA,TAYACAJA,ROBLE,ZG,-12.2169,-74.49,2.631578947368425,45.26061014720086,60.35163835880974,682.0626894219969,50.0,46.27932799999999,76.57657657657657,2.631578947368425,76.57657657657657
90722,HUANCAVELICA,TAYACAJA,PICHOS,X,-12.2347,-74.9444,24.390243902439025,33.70470968408574,76.08982852649982,307.15734407555914,64.2,22.874607999999995,205.6555269922879,24.390243902439025,205.6555269922879
90723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,X,-12.3122,-74.9169,72.72727272727273,36.32733746461537,67.64749731879527,190.63495453520562,81.5,48.424658,255.0779404818139,72.72727272727273,255.0779404818139
100101,HUANUCO,HUANUCO,HUANUCO,X,-9.9269,-76.2403,46.55172413793104,72.32337284612903,71.4447473575629,1034.3742395251222,80.6,86.933664,141.51476135619254,46.55172413793104,141.51476135619254
100102,HUANUCO,HUANUCO,AMARILIS,X,-9.9456,-76.2417,50.70422535211267,77.03642562714263,74.03039022888252,1095.6415212894094,82.8,86.096434,111.88635363630648,50.70422535211267,111.88635363630648
100103,HUANUCO,HUANUCO,CHINCHAO,X,-9.8019,-76.0689,34.44444444444444,44.8813332706993,76.17431233061522,378.47949303176176,60.2,58.754318,186.5380523441379,34.44444444444444,186.5380523441379
100104,HUANUCO,HUANUCO,CHURUBAMBA,X,-9.8258,-76.1375,42.74809160305344,34.95706096213289,77.55714392657784,322.5659269507394,62.2,54.104227,132.1433513214335,42.74809160305344,132.1433513214335
100105,HUANUCO,HUANUCO,MARGOS,X,-10.0061,-76.5214,26.08695652173914,43.20579843256318,78.93999237860255,224.16046293987137,64.8,57.00383,104.77996207963277,26.08695652173914,104.77996207963277
100106,HUANUCO,HUANUCO,QUISQUI,X,-9.9231,-76.3561,30.769230769230774,38.96139336538654,76.06049499859886,239.34356871263867,56.5,57.00383,144.18493803622496,30.769230769230774,144.18493803622496
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,X,-9.9822,-76.2847,28.57142857142857,61.9370964904314,75.2054728853778,456.4182643485858,69.1,69.17099,168.60986547085201,28.57142857142857,168.60986547085201
100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,X,-10.0581,-76.4822,12.41830065359477,27.13839560706342,79.12303888452038,198.89926326025667,42.8,47.778458,107.12966383450313,12.41830065359477,107.12966383450313
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,X,-9.8628,-76.1703,35.76158940397352,40.65596023782675,78.99632616468793,282.147800757365,68.6,55.440459000000004,232.5581395348837,35.76158940397352,232.5581395348837
100110,HUANUCO,HUANUCO,YARUMAYO,X,-10.0022,-76.4683,18.75,52.58064148868537,76.75089114977621,335.12262704083724,59.5,53.38342,187.9579483912074,18.75,187.9579483912074
100111,HUANUCO,HUANUCO,PILLCO MARCA,X,-9.9578,-76.2492,45.16129032258065,82.32001856648495,73.83445245401661,1100.9295903910202,83.4,89.386579,83.9558875844895,45.16129032258065,83.9558875844895
100112,HUANUCO,HUANUCO,YACUS,X,-9.9858,-76.5044,27.272727272727266,63.09676978642245,80.30064087615187,312.6064131502951,66.6,50.13831999999999,77.13125845737483,27.272727272727266,77.13125845737483
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,X,-9.7894,-75.9986,20.634920634920633,44.93961230683208,79.41708869363937,742.6034728025342,60.1,69.17099,153.8083940112902,20.634920634920633,153.8083940112902
100201,HUANUCO,AMBO,AMBO,X,-10.1294,-76.2047,40.44943820224719,62.37771036855066,71.99386853840333,637.4004565004427,67.4,74.505944,241.22807017543857,40.44943820224719,241.22807017543857
100202,HUANUCO,AMBO,CAYNA,X,-10.2717,-76.3872,34.30656934306569,29.766870905357003,76.64832928802171,185.13869212242673,48.4,56.48631,186.5561148948771,34.30656934306569,186.5561148948771
100203,HUANUCO,AMBO,COLPAS,X,-10.2672,-76.4144,8.108108108108098,32.37310100338701,77.08270295584698,197.2004629165449,26.0,42.92798,255.44388609715242,8.108108108108098,255.44388609715242
100204,HUANUCO,AMBO,CONCHAMARCA,X,-10.0367,-76.2156,42.307692307692314,49.32523159637682,75.21754572690584,644.3528377665261,68.8,56.48631,112.42432977803401,42.307692307692314,112.42432977803401
100205,HUANUCO,AMBO,HUACAR,X,-10.1614,-76.2356,33.14606741573034,54.53896177744223,76.93945288862454,324.3491367594273,67.2,63.013042000000006,188.4323475529966,33.14606741573034,188.4323475529966
100206,HUANUCO,AMBO,SAN FRANCISCO,X,-10.3419,-76.2914,18.421052631578945,53.018029683806105,75.58710130759292,229.75942368463285,63.2,61.852354999999996,176.30683575626352,18.421052631578945,176.30683575626352
100207,HUANUCO,AMBO,SAN RAFAEL,X,-10.3403,-76.1828,21.66666666666667,44.541067531435914,73.64856031271022,263.8426934638171,42.0,58.214124,196.28604007167291,21.66666666666667,196.28604007167291
100208,HUANUCO,AMBO,TOMAY KICHWA,X,-10.0789,-76.2131,47.36842105263158,62.37491253449061,73.05605437987433,742.0754719777907,75.8,73.469022,212.60046668395125,47.36842105263158,212.60046668395125
100301,HUANUCO,DOS DE MAYO,LA UNION,X,-9.8278,-76.8003,33.33333333333334,67.14084860050708,65.07015677313123,880.5443613840442,73.1,72.872513,380.8314820691844,33.33333333333334,380.8314820691844
100307,HUANUCO,DOS DE MAYO,CHUQUIS,X,-9.6775,-76.7033,67.36842105263158,44.006855562285054,69.63199999244391,517.6575257654238,60.5,55.405542,185.7379767827529,67.36842105263158,185.7379767827529
100311,HUANUCO,DOS DE MAYO,MARIAS,X,-9.6061,-76.705,13.422818791946312,36.106390102601864,68.27630674214242,220.57442692482118,49.6,45.844612,180.77734257306417,13.422818791946312,180.77734257306417
100313,HUANUCO,DOS DE MAYO,PACHAS,X,-9.7061,-76.7722,31.603773584905653,53.49853029140536,66.83308118276737,661.408480369844,63.2,64.03078,147.21189591078067,31.603773584905653,147.21189591078067
100316,HUANUCO,DOS DE MAYO,QUIVILLA,X,-9.5967,-76.7253,52.94117647058824,48.01946343699632,66.91977304279345,616.4412855516605,65.5,64.03078,109.2233009708738,52.94117647058824,109.2233009708738
100317,HUANUCO,DOS DE MAYO,RIPAN,X,-9.8261,-76.8033,24.24242424242425,61.681921079007,67.95725555047389,547.2828168161786,63.1,61.944356,191.6083916083916,24.24242424242425,191.6083916083916
100321,HUANUCO,DOS DE MAYO,SHUNQUI,X,-9.7311,-76.7833,61.016949152542374,37.77268232533167,70.14678097717169,300.12523475549375,66.2,61.96808,213.88216303470543,61.016949152542374,213.88216303470543
100322,HUANUCO,DOS DE MAYO,SILLAPATA,X,-9.7581,-76.7742,50.57471264367816,50.11392939541849,67.94329845454997,354.0802832675653,44.9,54.047777,242.798353909465,50.57471264367816,242.798353909465
100323,HUANUCO,DOS DE MAYO,YANAS,X,-9.7144,-76.7489,88.05970149253731,45.279985045921464,69.72205434070145,622.3159209354249,61.5,61.96808,257.5621443545972,88.05970149253731,257.5621443545972
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,X,-9.0372,-76.9519,12.5,35.61858998077481,74.11761512768388,421.8630754729677,68.9,53.064855,272.9766803840878,12.5,272.9766803840878
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,X,-8.8836,-77.1228,31.578947368421055,43.7711692050812,77.62155232593662,247.4613590594242,64.4,36.376887999999994,315.884476534296,31.578947368421055,315.884476534296
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,X,-9.0922,-76.835,9.259259259259252,39.10224448987253,73.15397921170806,487.22322492792614,54.6,53.825228,112.32876712328766,9.259259259259252,112.32876712328766
100404,HUANUCO,HUACAYBAMBA,PINRA,X,-8.9239,-77.0125,16.0,50.456467656962865,77.26787853464505,245.4658788808562,62.0,44.094671,217.29440606195675,16.0,217.29440606195675
100501,HUANUCO,HUAMALIES,LLATA,X,-9.5506,-76.8156,56.41025641025641,59.365139307508734,71.142036884123,584.4173747264938,76.5,65.292344,230.73403490424212,56.41025641025641,230.73403490424212
100502,HUANUCO,HUAMALIES,ARANCAY,X,-9.1708,-76.7483,20.0,24.105271534099888,73.33668059440373,468.4339968285269,80.3,55.446383,355.5832813474735,20.0,355.5832813474735
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,X,-9.4231,-76.7692,66.39344262295083,32.63931524657557,76.75713123194076,367.3221288879596,76.1,67.014527,309.0567051867777,66.39344262295083,309.0567051867777
100504,HUANUCO,HUAMALIES,JACAS GRANDE,X,-9.5397,-76.7358,37.64044943820225,45.460565566983384,78.11049385907155,382.62806612716054,64.0,44.922561,283.42780926975655,37.64044943820225,283.42780926975655
100505,HUANUCO,HUAMALIES,JIRCAN,X,-9.2472,-76.7161,38.57142857142857,34.449475435140805,72.50692837943208,400.2695872657242,67.7,47.978198000000006,131.05108317732012,38.57142857142857,131.05108317732012
100506,HUANUCO,HUAMALIES,MIRAFLORES,X,-9.4928,-76.8189,76.36363636363636,57.69849006156351,79.74152285957143,236.07856608333066,69.9,46.312841999999996,286.74832962138083,76.36363636363636,286.74832962138083
100507,HUANUCO,HUAMALIES,MONZON,X,-9.2842,-76.3978,35.34482758620689,47.621135174889496,71.7331306222984,554.8279726591455,33.3,72.62603200000001,109.50005022938085,35.34482758620689,109.50005022938085
100508,HUANUCO,HUAMALIES,PUNCHAO,X,-9.4614,-76.8192,68.75,42.27461995292767,77.3289653776878,431.51639996931385,69.1,60.027975,196.22931896883418,68.75,196.22931896883418
100509,HUANUCO,HUAMALIES,PUÑOS,X,-9.5,-76.885,33.684210526315795,42.32678324213453,77.01189640510398,251.03935241539403,59.2,51.262406,301.2048192771084,33.684210526315795,301.2048192771084
100510,HUANUCO,HUAMALIES,SINGA,X,-9.3881,-76.8125,82.0,67.93612442216038,75.58368638150057,381.16092173141783,75.4,54.19815,284.26092160383007,82.0,284.26092160383007
100511,HUANUCO,HUAMALIES,TANTAMAYO,X,-9.3928,-76.7183,30.37974683544303,21.198459378517253,75.72123873748819,268.2716244022831,52.4,54.19815,220.75782537067545,30.37974683544303,220.75782537067545
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,X,-9.2944,-75.9969,67.74193548387098,70.00654188026523,73.84436545241161,1000.4260420093173,68.3,86.44891,130.33473207897433,67.74193548387098,130.33473207897433
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,X,-9.1839,-75.9406,60.37735849056604,40.663684961236285,74.37119505444772,504.5390571003254,28.099999999999994,71.02413,185.99425789539384,60.37735849056604,185.99425789539384
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,X,-9.1525,-75.8261,70.83333333333333,43.46725905957747,73.29097991556696,340.20694592666433,33.400000000000006,71.02413,167.28167281672816,70.83333333333333,167.28167281672816
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,X,-8.9319,-76.1147,20.0,48.83099256769076,72.32233236849576,716.252056011431,56.2,80.909414,131.8741880880211,20.0,131.8741880880211
100605,HUANUCO,LEONCIO PRADO,LUYANDO,X,-9.2469,-75.9919,69.64285714285714,55.278725469995564,73.17900460022256,602.5962895990077,52.8,89.836763,191.50625124032547,69.64285714285714,191.50625124032547
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,X,-9.4164,-75.9661,29.82456140350878,38.30075589942594,72.32913425621899,505.1402346806649,37.0,74.61405099999999,202.4806530266087,29.82456140350878,202.4806530266087
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,X,-8.7492,-76.1253,14.285714285714292,28.716001301217947,70.03323242660845,553.2115225688121,29.299999999999997,76.27951,189.97912317327766,14.285714285714292,189.97912317327766
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,X,-9.2792,-76.0117,45.45454545454546,63.20442727209492,72.41168816179938,1077.1214349169788,69.8,86.44891,68.61063464837049,45.45454545454546,68.61063464837049
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,X,-9.0089,-76.0714,34.61538461538461,51.97959729207806,72.18805630075194,694.6457382215672,43.2,81.008576,116.62315056570931,34.61538461538461,116.62315056570931
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,X,-9.0089,-76.0714,28.57142857142857,35.79726983322357,72.71359408611684,436.66408942067034,33.900000000000006,76.27951,111.49455800371648,28.57142857142857,111.49455800371648
100701,HUANUCO,MARAÑON,HUACRACHUCO,X,-8.6044,-77.1489,15.957446808510639,41.344491796053475,66.7597589865683,399.79757384518484,60.6,62.61314,249.6549993727261,15.957446808510639,249.6549993727261
100702,HUANUCO,MARAÑON,CHOLON,X,-8.6594,-76.8481,15.625,40.68123807789863,66.53640691874807,428.10281586238386,36.3,62.61314,151.51515151515153,15.625,151.51515151515153
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,X,-8.7681,-77.1867,1.2820512820512704,30.30985630317995,71.5114497338913,233.0390934834096,56.7,40.626414,255.10204081632654,1.2820512820512704,255.10204081632654
100704,HUANUCO,MARAÑON,LA MORADA,X,-8.7933,-76.2497,12.5,52.35097110610642,69.69177354792248,790.5380840726359,33.0,70.72403,434.7826086956522,12.5,434.7826086956522
100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,X,-8.6364,-76.3439,,36.116256290253624,64.77753375819003,567.656414147307,25.5,70.72403,308.0872913992298,3.7037037037037095,308.0872913992298
100801,HUANUCO,PACHITEA,PANAO,X,-9.8956,-75.9769,18.110236220472444,38.256630661929826,69.007841453463,279.6678169043749,45.4,52.119004000000004,182.0340324495449,18.110236220472444,182.0340324495449
100802,HUANUCO,PACHITEA,CHAGLLA,X,-9.8281,-75.9064,12.280701754385973,40.61286211367243,72.04667803805539,541.2154554135218,55.6,70.475926,177.01488534263106,12.280701754385973,177.01488534263106
100803,HUANUCO,PACHITEA,MOLINO,X,-9.9119,-76.0175,37.61467889908256,36.76564030343256,74.21700337447476,320.9132382051763,53.1,47.29095100000001,193.07761849412373,37.61467889908256,193.07761849412373
100804,HUANUCO,PACHITEA,UMARI,X,-9.8614,-76.0422,83.33333333333334,30.809998678842014,73.47060041817271,375.16101070173124,54.2,45.932271,111.77482125079193,83.33333333333334,111.77482125079193
100901,HUANUCO,PUERTO INCA,PUERTO INCA,X,-9.3775,-74.9733,7.575757575757578,35.51941754010392,70.46856737671284,715.4473584603038,51.8,76.751569,400.63677368002124,7.575757575757578,400.63677368002124
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,X,-9.6758,-75.4533,5.970149253731336,27.806650377441475,70.99812730398774,625.5720551262602,38.9,72.781749,248.86877828054298,5.970149253731336,248.86877828054298
100903,HUANUCO,PUERTO INCA,HONORIA,X,-8.7694,-74.7089,9.090909090909093,39.46144424909142,72.54185679013483,513.1963040390931,38.8,73.33309,255.92417061611374,9.090909090909093,255.92417061611374
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,X,-8.9289,-74.7053,6.818181818181827,31.500817462879414,72.01893183604759,815.3631032043717,46.3,73.33309,333.40644878262776,6.818181818181827,333.40644878262776
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,X,-9.6297,-74.9744,7.2727272727272805,27.60662698232133,71.89765248113042,612.5916067338167,48.3,85.27568,291.71704957678355,7.2727272727272805,291.71704957678355
101001,HUANUCO,LAURICOCHA,JESUS,X,-10.0803,-76.6303,15.522388059701498,48.805477864094044,70.08414768022327,513.4641054218469,59.2,74.76103499999999,231.09243697478993,15.522388059701498,231.09243697478993
101002,HUANUCO,LAURICOCHA,BAÑOS,X,-10.0769,-76.7356,18.253968253968253,65.02943740043874,68.26175845511531,542.088550846915,42.1,70.24801,97.43875278396438,18.253968253968253,97.43875278396438
101003,HUANUCO,LAURICOCHA,JIVIA,X,-10.0236,-76.6811,47.36842105263158,45.60960052279061,71.8446798161257,354.5467766759601,62.6,70.24801,109.4017094017094,47.36842105263158,109.4017094017094
101004,HUANUCO,LAURICOCHA,QUEROPALCA,X,-10.1811,-76.8042,8.82352941176471,53.74333669457746,71.48467900001071,599.5323065306926,40.4,70.24801,67.96116504854369,8.82352941176471,67.96116504854369
101005,HUANUCO,LAURICOCHA,RONDOS,X,-9.9836,-76.6889,18.633540372670808,50.240576092119376,74.36491788473063,399.9148588360731,45.1,63.197552,248.47144529725512,18.633540372670808,248.47144529725512
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,X,-9.9772,-76.6758,15.053763440860209,53.93855821675863,75.06915345918136,359.0083568420463,58.2,70.24801,249.29444967074318,15.053763440860209,249.29444967074318
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,X,-10.1431,-76.625,4.502814258911826,50.9321467751688,69.51122273011786,803.3818107070781,36.0,56.336043000000004,146.42134669107023,4.502814258911826,146.42134669107023
101101,HUANUCO,YAROWILCA,CHAVINILLO,X,-9.8447,-76.6236,48.38709677419355,49.55954115725741,70.69562165493643,164.54060341790154,57.7,57.862238,343.26097930338216,48.38709677419355,343.26097930338216
101102,HUANUCO,YAROWILCA,CAHUAC,X,-9.8494,-76.6319,80.0,58.14500667077652,74.68448960991786,345.72101404544685,63.7,55.12442,96.0102410923832,80.0,96.0102410923832
101103,HUANUCO,YAROWILCA,CHACABAMBA,X,-9.9014,-76.6097,50.98039215686275,74.74114585337739,76.56060841542447,270.3382126735905,48.2,58.184227,106.38297872340425,50.98039215686275,106.38297872340425
101104,HUANUCO,YAROWILCA,APARICIO POMARES,X,-9.7486,-76.6478,53.225806451612904,57.04397607238864,74.3014732313632,243.35093513911343,50.5,52.045936999999995,366.25364431486884,53.225806451612904,366.25364431486884
101105,HUANUCO,YAROWILCA,JACAS CHICO,X,-9.8872,-76.5017,54.54545454545455,61.04929344638105,69.54776602122936,231.0058032534184,44.8,55.124599,171.7369970559372,54.54545454545455,171.7369970559372
101106,HUANUCO,YAROWILCA,OBAS,X,-9.7953,-76.6658,46.616541353383454,61.54849008180052,73.90371149749808,410.9898090294748,55.6,64.945655,299.9080036798528,46.616541353383454,299.9080036798528
101107,HUANUCO,YAROWILCA,PAMPAMARCA,X,-9.7061,-76.7028,46.666666666666664,36.96873880919741,72.93856095128484,248.7675573996974,56.1,51.364066,225.60078469838155,46.666666666666664,225.60078469838155
101108,HUANUCO,YAROWILCA,CHORAS,X,-9.9108,-76.6036,66.66666666666667,44.237872844713756,73.20867170731286,303.33874780326437,66.4,53.476067,231.92360163710777,66.66666666666667,231.92360163710777
110101,ICA,ICA,ICA,ZNG,-14.0678,-75.7319,83.33333333333334,81.37671161983333,79.6446050662278,1084.329233867723,82.9,97.834643,141.7515214266028,83.33333333333334,141.7515214266028
110102,ICA,ICA,LA TINGUIÑA,X,-14.035,-75.7092,94.28571428571429,77.64182672621133,80.80911649970582,1015.7414505565087,81.8,97.006486,98.07905930802787,94.28571428571429,98.07905930802787
110103,ICA,ICA,LOS AQUIJES,X,-14.0978,-75.6911,94.28571428571429,75.66178721857658,78.1199401919606,1104.135489339046,76.1,93.588396,125.08130284685046,94.28571428571429,125.08130284685046
110104,ICA,ICA,OCUCAJE,X,-14.3433,-75.6608,46.42857142857143,71.12912413701868,76.95183720073376,897.0281518406789,56.2,98.468082,201.7819706498952,46.42857142857143,201.7819706498952
110105,ICA,ICA,PACHACUTEC,X,-14.1528,-75.6925,100.0,74.91272224529042,79.93828214116469,1067.3079897436658,77.7,95.612066,139.5884299899266,100.0,139.5884299899266
110106,ICA,ICA,PARCONA,X,-14.0453,-75.7058,95.45454545454545,78.0945097589989,80.7965682315964,933.3636045670845,80.7,96.867861,75.79522862823062,95.45454545454545,75.79522862823062
110107,ICA,ICA,PUEBLO NUEVO,X,-14.1275,-75.7031,92.3076923076923,72.28583389723312,78.042802452235,958.0333772224832,77.2,99.29976986,146.6033450340698,92.3076923076923,146.6033450340698
110108,ICA,ICA,SALAS,X,-13.9861,-75.7733,79.2626728110599,67.63954639531094,78.88848309050202,1064.9426147896202,56.9,94.509433,123.79362299955206,79.2626728110599,123.79362299955206
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,X,-13.9283,-75.6669,71.42857142857143,77.68950629139908,78.75055145863993,1104.4394499003888,75.1,94.8357,183.96226415094338,71.42857142857143,183.96226415094338
110110,ICA,ICA,SAN JUAN BAUTISTA,X,-14.0114,-75.7372,100.0,76.24186335430136,80.79243585507895,1117.2146935377452,78.3,97.119489,63.09977652162482,100.0,63.09977652162482
110111,ICA,ICA,SANTIAGO,X,-14.1922,-75.7142,86.76470588235294,76.55712631348362,80.48505954362174,1061.002261282891,78.3,96.917248,152.40985715699534,86.76470588235294,152.40985715699534
110112,ICA,ICA,SUBTANJALLA,X,-14.0194,-75.7597,87.5,77.51375521876884,79.3721196581268,1028.5280705927485,76.2,95.645447,61.590338230740116,87.5,61.590338230740116
110113,ICA,ICA,TATE,X,-14.1528,-75.7092,80.0,74.49394650569393,78.10650369125396,1017.0907850795502,73.8,95.709411,91.1210002119093,80.0,91.1210002119093
110114,ICA,ICA,YAUCA DEL ROSARIO,X,-14.1014,-75.4783,11.904761904761912,53.60842908354961,75.35247580780259,413.1733588843099,47.4,93.556757,308.641975308642,11.904761904761912,308.641975308642
110201,ICA,CHINCHA,CHINCHA ALTA,X,-13.42,-76.1356,100.0,70.63839631717828,80.58213764502653,938.9082921830435,79.3,97.359296,185.69547778696304,100.0,185.69547778696304
110202,ICA,CHINCHA,ALTO LARAN,X,-13.4444,-76.1067,57.6271186440678,58.2444201812792,78.87090394897412,938.6773124341601,70.4,96.30833200000001,121.36239070859976,57.6271186440678,121.36239070859976
110203,ICA,CHINCHA,CHAVIN,X,-13.0789,-75.9119,3.225806451612897,49.466739956776564,78.42598443843107,1136.7535324207875,34.099999999999994,69.918699,156.4625850340136,3.225806451612897,156.4625850340136
